Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Cost_per_Unit,Profit,Price_Diff,Price_Ratio,Price_Demand_Interaction,Log_Current_Price,Log_Competitor_Price
P1212,Electronics,330.69,748.81,Medium,Summer,Wednesday,133,144,228.16,13636.49,-418.12,0.44,661.38,5.8,6.62
P1213,Clothing,1210.95,407.24,High,Autumn,Wednesday,168,507,774.0,73407.6,803.71,2.97,3632.85,7.1,6.01
P1214,Sports,385.62,1303.41,Medium,Monsoon,Sunday,402,616,247.73,55431.78,-917.79,0.3,771.24,5.96,7.17
P1215,Books,1854.77,689.15,Low,Spring,Thursday,245,791,1216.53,156368.8,1165.62,2.69,1854.77,7.53,6.54
P1216,Clothing,183.25,1727.14,Low,Summer,Sunday,277,944,114.85,18946.8,-1543.89,0.11,183.25,5.22,7.45
P1217,Beauty,889.23,289.12,High,Monsoon,Wednesday,463,895,460.12,198677.93,600.11,3.08,2667.69,6.79,5.67
P1218,Books,1406.81,895.25,High,Monsoon,Friday,259,135,822.15,151426.94,511.56,1.57,4220.43,7.25,6.8
P1219,Books,943.14,823.62,Medium,Festival,Thursday,46,368,638.36,14019.88,119.52,1.15,1886.28,6.85,6.71
P1220,Books,229.59,1879.21,Medium,Festival,Tuesday,346,512,140.37,30870.12,-1649.62,0.12,459.18,5.44,7.54
P1221,Home Appliances,1129.09,348.61,High,Winter,Friday,335,850,680.83,150167.1,780.48,3.24,3387.27,7.03,5.86
P1222,Beauty,1301.18,69.2,Medium,Spring,Sunday,383,992,813.46,186796.76,1231.98,18.8,2602.36,7.17,4.25
P1223,Books,1422.4,514.27,Medium,Summer,Thursday,237,327,990.58,102341.34,908.13,2.77,2844.8,7.26,6.24
P1224,Sports,777.86,1649.54,Medium,Winter,Sunday,53,21,493.75,15057.83,-871.68,0.47,1555.72,6.66,7.41
P1225,Toys,1149.14,458.18,High,Spring,Saturday,148,486,890.06,38343.84,690.96,2.51,3447.42,7.05,6.13
P1226,Books,928.84,519.71,Low,Autumn,Monday,187,303,534.31,73777.11,409.13,1.79,928.84,6.84,6.26
P1227,Home Appliances,1360.51,303.3,Low,Autumn,Sunday,21,963,1017.67,7199.64,1057.21,4.49,1360.51,7.22,5.72
P1228,Clothing,1187.94,1445.1,Medium,Winter,Wednesday,90,449,838.13,31482.9,-257.16,0.82,2375.88,7.08,7.28
P1229,Beauty,1075.22,184.89,High,Summer,Wednesday,233,816,805.21,62912.33,890.33,5.82,3225.66,6.98,5.23
P1230,Home Appliances,536.57,695.86,Medium,Spring,Wednesday,215,863,273.3,56603.05,-159.29,0.77,1073.14,6.29,6.55
P1231,Books,53.94,600.87,Low,Autumn,Thursday,369,525,30.78,8546.04,-546.93,0.09,53.94,4.01,6.4
P1232,Beauty,389.46,1132.56,Medium,Autumn,Friday,51,825,232.28,8016.18,-743.1,0.34,778.92,5.97,7.03
P1233,Toys,278.28,1474.31,Low,Summer,Monday,153,400,221.29,8719.47,-1196.03,0.19,278.28,5.63,7.3
P1234,Books,925.72,1089.11,High,Winter,Wednesday,324,325,668.56,83319.84,-163.39,0.85,2777.16,6.83,6.99
P1235,Home Appliances,1243.9,1865.5,Medium,Festival,Friday,116,689,814.98,49754.72,-621.6,0.67,2487.8,7.13,7.53
P1236,Electronics,465.52,1905.31,High,Monsoon,Sunday,394,17,245.57,86660.3,-1439.79,0.24,1396.56,6.15,7.55
P1237,Sports,1881.16,754.86,Medium,Spring,Tuesday,214,517,1184.41,149104.5,1126.3,2.49,3762.32,7.54,6.63
P1238,Clothing,63.03,1566.48,Medium,Autumn,Saturday,451,133,43.74,8699.79,-1503.45,0.04,126.06,4.16,7.36
P1239,Home Appliances,1555.99,1490.66,Medium,Monsoon,Tuesday,339,381,1146.55,138800.16,65.33,1.04,3111.98,7.35,7.31
P1240,Beauty,1269.15,1791.28,Medium,Monsoon,Monday,351,323,813.62,159891.03,-522.13,0.71,2538.3,7.15,7.49
P1241,Books,778.43,923.49,Medium,Festival,Wednesday,137,194,517.02,35813.17,-145.06,0.84,1556.86,6.66,6.83
P1242,Sports,148.45,1084.42,High,Monsoon,Tuesday,285,556,102.67,13047.3,-935.97,0.14,445.35,5.01,6.99
P1243,Books,1273.6,860.76,High,Summer,Saturday,421,594,804.89,197326.91,412.84,1.48,3820.8,7.15,6.76
P1244,Beauty,801.95,1708.23,Low,Winter,Friday,366,892,493.44,112914.66,-906.28,0.47,801.95,6.69,7.44
P1245,Books,1875.72,497.92,Medium,Spring,Friday,71,534,1279.52,42330.2,1377.8,3.77,3751.44,7.54,6.21
P1246,Electronics,1106.88,517.43,Low,Summer,Tuesday,245,48,602.51,123570.65,589.45,2.14,1106.88,7.01,6.25
P1247,Sports,1882.32,776.58,High,Winter,Sunday,38,93,1390.56,18686.88,1105.74,2.42,5646.96,7.54,6.66
P1248,Sports,479.94,499.17,Low,Summer,Sunday,216,30,363.78,25090.56,-19.23,0.96,479.94,6.18,6.21
P1249,Beauty,1465.17,1143.96,High,Autumn,Wednesday,127,262,736.15,92585.54,321.21,1.28,4395.51,7.29,7.04
P1250,Clothing,1253.64,312.26,Medium,Autumn,Saturday,72,312,633.73,44633.52,941.38,4.01,2507.28,7.13,5.75
P1251,Electronics,1491.85,674.36,Low,Festival,Monday,226,988,937.67,125244.68,817.49,2.21,1491.85,7.31,6.52
P1252,Home Appliances,468.6,1831.22,Low,Summer,Wednesday,315,267,305.46,51389.1,-1362.62,0.26,468.6,6.15,7.51
P1253,Books,1346.74,847.99,Low,Monsoon,Thursday,441,821,728.73,272542.41,498.75,1.59,1346.74,7.21,6.74
P1254,Toys,1021.18,1509.06,Low,Autumn,Tuesday,474,551,784.05,112399.62,-487.88,0.68,1021.18,6.93,7.32
P1255,Books,1498.51,271.25,Medium,Winter,Thursday,444,992,808.31,306448.8,1227.26,5.52,2997.02,7.31,5.61
P1256,Books,687.74,532.75,High,Festival,Tuesday,284,649,487.84,56771.6,154.99,1.29,2063.22,6.53,6.28
P1257,Home Appliances,1785.61,1624.32,High,Monsoon,Monday,412,832,1345.26,181424.2,161.29,1.1,5356.83,7.49,7.39
P1258,Books,214.39,1537.84,Medium,Spring,Wednesday,302,561,159.99,16428.8,-1323.45,0.14,428.78,5.37,7.34
P1259,Electronics,1624.02,803.0,High,Summer,Saturday,246,470,1018.54,148948.08,821.02,2.02,4872.06,7.39,6.69
P1260,Electronics,1729.57,1911.07,Low,Autumn,Sunday,71,618,1249.71,34070.06,-181.5,0.91,1729.57,7.46,7.56
P1261,Sports,1643.64,1825.75,Medium,Monsoon,Sunday,195,233,1014.92,122600.4,-182.11,0.9,3287.28,7.41,7.51
P1262,Beauty,1049.82,1926.49,High,Winter,Wednesday,470,101,764.95,133888.9,-876.67,0.54,3149.46,6.96,7.56
P1263,Clothing,904.85,884.43,Medium,Summer,Tuesday,439,289,618.3,125795.45,20.42,1.02,1809.7,6.81,6.79
P1264,Toys,1992.71,435.07,Medium,Winter,Sunday,38,179,1300.7,26296.38,1557.64,4.58,3985.42,7.6,6.08
P1265,Books,496.89,1271.98,High,Festival,Friday,117,805,267.91,26790.66,-775.09,0.39,1490.67,6.21,7.15
P1266,Books,1116.41,1385.31,High,Autumn,Thursday,238,743,791.24,77390.46,-268.9,0.81,3349.23,7.02,7.23
P1267,Home Appliances,1357.82,294.61,Medium,Autumn,Saturday,364,638,905.61,164604.44,1063.21,4.61,2715.64,7.21,5.69
P1268,Beauty,1416.69,1583.64,Medium,Festival,Saturday,402,257,955.78,185285.82,-166.95,0.89,2833.38,7.26,7.37
P1269,Electronics,447.85,85.22,High,Winter,Sunday,204,370,225.58,45343.08,362.63,5.26,1343.55,6.11,4.46
P1270,Toys,1325.29,991.32,Medium,Summer,Wednesday,351,358,1004.16,112716.63,333.97,1.34,2650.58,7.19,6.9
P1271,Sports,1645.82,695.48,High,Winter,Wednesday,319,875,987.35,210051.93,950.34,2.37,4937.46,7.41,6.55
P1272,Electronics,147.54,1493.59,Medium,Summer,Tuesday,359,444,74.18,26336.24,-1346.05,0.1,295.08,5.0,7.31
P1273,Beauty,1827.47,659.88,Medium,Monsoon,Friday,5,415,968.82,4293.25,1167.59,2.77,3654.94,7.51,6.49
P1274,Clothing,107.53,1662.27,Medium,Festival,Thursday,428,610,59.35,20621.04,-1554.74,0.06,215.06,4.69,7.42
P1275,Sports,744.14,1210.16,High,Spring,Friday,489,87,588.82,75951.48,-466.02,0.61,2232.42,6.61,7.1
P1276,Clothing,80.84,1598.09,Low,Summer,Saturday,157,467,47.29,5267.35,-1517.25,0.05,80.84,4.4,7.38
P1277,Home Appliances,200.43,1979.21,High,Autumn,Friday,107,595,127.2,7835.61,-1778.78,0.1,601.29,5.31,7.59
P1278,Home Appliances,1826.78,1374.36,Medium,Monsoon,Sunday,228,401,1136.35,157418.04,452.42,1.33,3653.56,7.51,7.23
P1279,Books,741.98,1970.65,Low,Autumn,Tuesday,142,23,449.63,41513.7,-1228.67,0.38,741.98,6.61,7.59
P1280,Clothing,878.3,106.23,Low,Monsoon,Friday,314,54,589.85,90573.3,772.07,8.27,878.3,6.78,4.67
P1281,Beauty,469.92,709.37,Medium,Autumn,Thursday,172,47,324.32,25043.2,-239.45,0.66,939.84,6.15,6.57
P1282,Toys,1214.34,260.31,High,Winter,Saturday,146,425,701.6,74860.04,954.03,4.66,3643.02,7.1,5.57
P1283,Sports,1209.87,561.49,Low,Winter,Monday,7,254,792.2,2923.69,648.38,2.15,1209.87,7.1,6.33
P1284,Electronics,775.79,1685.83,Low,Winter,Saturday,343,71,490.19,97960.8,-910.04,0.46,775.79,6.66,7.43
P1285,Beauty,699.42,113.03,High,Monsoon,Monday,353,502,437.29,92531.89,586.39,6.19,2098.26,6.55,4.74
P1286,Beauty,1775.68,1064.36,High,Monsoon,Thursday,446,617,895.26,392667.32,711.32,1.67,5327.04,7.48,6.97
P1287,Home Appliances,797.4,1155.9,Low,Autumn,Saturday,301,332,401.05,119301.35,-358.5,0.69,797.4,6.68,7.05
P1288,Clothing,1012.33,1144.24,High,Summer,Saturday,16,261,723.57,4620.16,-131.91,0.88,3036.99,6.92,7.04
P1289,Books,602.44,976.83,Low,Monsoon,Saturday,320,477,307.61,94345.6,-374.39,0.62,602.44,6.4,6.89
P1290,Books,1584.2,1591.68,Medium,Autumn,Saturday,37,70,1228.33,13167.19,-7.48,1.0,3168.4,7.37,7.37
P1291,Sports,825.02,310.41,High,Summer,Tuesday,499,790,515.26,154570.24,514.61,2.66,2475.06,6.72,5.74
P1292,Home Appliances,1051.54,655.63,Low,Winter,Wednesday,153,128,826.14,34486.2,395.91,1.6,1051.54,6.96,6.49
P1293,Beauty,544.05,1250.67,High,Monsoon,Saturday,265,96,420.14,32836.15,-706.62,0.44,1632.15,6.3,7.13
P1294,Toys,1975.94,1397.36,High,Spring,Tuesday,183,604,1215.13,139228.23,578.58,1.41,5927.82,7.59,7.24
P1295,Home Appliances,618.42,838.09,Low,Winter,Thursday,156,89,369.52,38828.4,-219.67,0.74,618.42,6.43,6.73
P1296,Sports,1552.95,1756.97,Medium,Festival,Saturday,137,237,1009.89,74399.22,-204.02,0.88,3105.9,7.35,7.47
P1297,Sports,883.62,860.21,Low,Summer,Friday,396,492,469.39,164035.08,23.41,1.03,883.62,6.79,6.76
P1298,Home Appliances,452.12,835.41,High,Spring,Saturday,402,824,298.82,61626.6,-383.29,0.54,1356.36,6.12,6.73
P1299,Sports,1609.45,120.6,Low,Winter,Sunday,475,632,1278.38,157258.25,1488.85,13.35,1609.45,7.38,4.8
P1300,Home Appliances,700.53,1124.73,High,Monsoon,Saturday,90,891,511.63,17001.0,-424.2,0.62,2101.59,6.55,7.03
P1301,Electronics,1737.13,1431.93,Low,Spring,Monday,440,319,1221.91,226696.8,305.2,1.21,1737.13,7.46,7.27
P1302,Home Appliances,1834.75,273.15,Medium,Autumn,Friday,218,592,1043.73,172442.36,1561.6,6.72,3669.5,7.52,5.61
P1303,Clothing,1726.66,645.59,Medium,Summer,Saturday,330,957,1136.32,194812.2,1081.07,2.67,3453.32,7.45,6.47
P1304,Home Appliances,118.27,1573.45,Medium,Festival,Saturday,186,494,78.46,7404.66,-1455.18,0.08,236.54,4.78,7.36
P1305,Sports,1585.38,763.54,Medium,Autumn,Saturday,381,849,1196.71,148083.27,821.84,2.08,3170.76,7.37,6.64
P1306,Clothing,852.11,521.12,Low,Spring,Tuesday,209,34,550.35,63067.84,330.99,1.64,852.11,6.75,6.26
P1307,Sports,1753.76,1360.79,Medium,Winter,Thursday,51,800,1247.58,25815.18,392.97,1.29,3507.52,7.47,7.22
P1308,Books,1294.01,433.68,Low,Summer,Monday,288,211,755.29,155151.36,860.33,2.98,1294.01,7.17,6.07
P1309,Books,1675.6,1796.52,High,Monsoon,Saturday,88,935,938.6,64856.0,-120.92,0.93,5026.8,7.42,7.49
P1310,Clothing,1023.89,255.92,High,Festival,Thursday,491,234,562.71,226439.38,767.97,4.0,3071.67,6.93,5.55
P1311,Electronics,1093.3,1427.77,High,Winter,Monday,432,788,849.74,105217.92,-334.47,0.77,3279.9,7.0,7.26
P1312,Books,331.56,1024.12,Medium,Festival,Monday,136,519,212.03,16256.08,-692.56,0.32,663.12,5.81,6.93
P1313,Home Appliances,1578.78,1746.36,Medium,Monsoon,Sunday,158,940,1090.37,77168.78,-167.58,0.9,3157.56,7.37,7.47
P1314,Sports,867.81,296.08,Medium,Summer,Monday,282,804,569.34,84168.54,571.73,2.93,1735.62,6.77,5.69
P1315,Books,1025.16,1371.9,High,Spring,Saturday,408,638,776.59,101416.56,-346.74,0.75,3075.48,6.93,7.22
P1316,Books,1580.94,1165.51,High,Festival,Tuesday,155,588,1111.18,72812.8,415.43,1.36,4742.82,7.37,7.06
P1317,Electronics,1217.75,986.18,High,Summer,Saturday,463,568,836.85,176356.7,231.57,1.23,3653.25,7.11,6.89
P1318,Clothing,442.14,1008.24,High,Festival,Saturday,220,762,308.39,29425.0,-566.1,0.44,1326.42,6.09,6.92
P1319,Clothing,1200.95,1457.86,Low,Winter,Thursday,459,699,923.55,127326.6,-256.91,0.82,1200.95,7.09,7.29
P1320,Beauty,844.88,1878.6,Low,Festival,Wednesday,167,529,577.68,44622.4,-1033.72,0.45,844.88,6.74,7.54
P1321,Electronics,965.57,227.94,Medium,Winter,Wednesday,322,192,718.73,79482.48,737.63,4.24,1931.14,6.87,5.43
P1322,Home Appliances,105.21,88.03,Medium,Winter,Sunday,179,86,78.33,4811.52,17.18,1.2,210.42,4.67,4.49
P1323,Clothing,459.56,1621.12,High,Summer,Wednesday,329,435,242.74,71333.78,-1161.56,0.28,1378.68,6.13,7.39
P1324,Sports,598.02,260.93,Low,Autumn,Thursday,50,76,466.17,6592.5,337.09,2.29,598.02,6.4,5.57
P1325,Electronics,1440.27,1974.06,Low,Monsoon,Friday,301,669,1050.45,117335.82,-533.79,0.73,1440.27,7.27,7.59
P1326,Books,72.41,1257.73,Medium,Festival,Sunday,87,503,40.9,2741.37,-1185.32,0.06,144.82,4.3,7.14
P1327,Sports,847.12,1319.19,Low,Spring,Thursday,33,694,500.64,11433.84,-472.07,0.64,847.12,6.74,7.19
P1328,Sports,1851.85,437.84,Medium,Winter,Monday,275,556,1446.26,111537.25,1414.01,4.23,3703.7,7.52,6.08
P1329,Books,268.17,518.61,High,Autumn,Saturday,141,86,148.62,16856.55,-250.44,0.52,804.51,5.6,6.25
P1330,Electronics,1057.03,1335.73,High,Winter,Friday,206,925,692.03,75190.0,-278.7,0.79,3171.09,6.96,7.2
P1331,Books,1583.72,1823.97,Medium,Autumn,Monday,224,801,1065.08,116175.36,-240.25,0.87,3167.44,7.37,7.51
P1332,Beauty,1887.94,1965.66,High,Autumn,Sunday,113,706,1324.18,63704.88,-77.72,0.96,5663.82,7.54,7.58
P1333,Sports,1506.21,436.16,High,Spring,Saturday,278,64,1150.08,99004.14,1070.05,3.45,4518.63,7.32,6.08
P1334,Toys,1455.1,311.53,Low,Autumn,Saturday,404,914,1037.72,168621.52,1143.57,4.67,1455.1,7.28,5.74
P1335,Toys,1661.65,159.98,Low,Spring,Sunday,353,615,1190.87,166185.34,1501.67,10.39,1661.65,7.42,5.08
P1336,Home Appliances,920.09,1743.18,Low,Summer,Monday,5,482,511.62,2042.35,-823.09,0.53,920.09,6.83,7.46
P1337,Clothing,1621.4,624.69,Low,Winter,Thursday,382,665,1104.84,197325.92,996.71,2.6,1621.4,7.39,6.44
P1338,Books,65.53,53.53,Low,Spring,Wednesday,212,256,40.3,5348.76,12.0,1.22,65.53,4.2,4.0
P1339,Books,1852.89,486.45,Medium,Monsoon,Friday,256,448,947.47,231787.52,1366.44,3.81,3705.78,7.53,6.19
P1340,Home Appliances,914.45,713.86,Medium,Winter,Sunday,334,721,483.18,144044.18,200.59,1.28,1828.9,6.82,6.57
P1341,Home Appliances,1129.09,1982.42,Low,Monsoon,Sunday,475,757,858.55,128506.5,-853.33,0.57,1129.09,7.03,7.59
P1342,Home Appliances,547.02,1070.91,High,Festival,Saturday,474,323,414.37,62876.1,-523.89,0.51,1641.06,6.31,6.98
P1343,Sports,1497.94,449.19,High,Monsoon,Tuesday,416,329,1000.93,206756.16,1048.75,3.33,4493.82,7.31,6.11
P1344,Beauty,199.44,702.9,Medium,Summer,Saturday,30,229,123.85,2267.7,-503.46,0.28,398.88,5.3,6.56
P1345,Books,1751.64,694.1,Medium,Festival,Wednesday,347,853,1045.28,245106.92,1057.54,2.52,3503.28,7.47,6.54
P1346,Sports,1664.83,88.47,Medium,Festival,Saturday,410,380,1141.38,214614.5,1576.36,18.82,3329.66,7.42,4.49
P1347,Home Appliances,471.32,313.61,High,Autumn,Tuesday,82,225,331.18,11491.48,157.71,1.5,1413.96,6.16,5.75
P1348,Books,1628.18,1405.63,Medium,Monsoon,Sunday,493,58,1284.18,169592.0,222.55,1.16,3256.36,7.4,7.25
P1349,Sports,1583.4,284.49,High,Autumn,Thursday,471,806,906.8,318678.6,1298.91,5.57,4750.2,7.37,5.65
P1350,Beauty,1282.82,499.93,Medium,Monsoon,Saturday,236,472,710.96,134958.96,782.89,2.57,2565.64,7.16,6.22
P1351,Sports,778.36,733.94,High,Festival,Friday,495,127,463.3,155954.7,44.42,1.06,2335.08,6.66,6.6
P1352,Beauty,579.42,1527.58,Medium,Autumn,Thursday,344,91,311.23,92257.36,-948.16,0.38,1158.84,6.36,7.33
P1353,Home Appliances,501.98,1185.68,Medium,Winter,Tuesday,388,272,350.85,58638.44,-683.7,0.42,1003.96,6.22,7.08
P1354,Beauty,671.29,1393.55,High,Monsoon,Monday,361,598,433.05,86004.64,-722.26,0.48,2013.87,6.51,7.24
P1355,Books,1811.94,1155.67,Medium,Monsoon,Saturday,323,732,1139.15,217311.17,656.27,1.57,3623.88,7.5,7.05
P1356,Home Appliances,201.4,1383.01,Low,Autumn,Sunday,253,505,151.61,12596.87,-1181.61,0.15,201.4,5.31,7.23
P1357,Books,1666.3,55.54,High,Monsoon,Sunday,118,643,962.65,83030.7,1610.76,30.0,4998.9,7.42,4.03
P1358,Toys,730.34,1865.25,Medium,Festival,Thursday,427,846,452.23,118752.97,-1134.91,0.39,1460.68,6.59,7.53
P1359,Electronics,1067.12,266.29,High,Autumn,Saturday,30,611,838.77,6850.5,800.83,4.01,3201.36,6.97,5.59
P1360,Beauty,1599.25,842.19,Medium,Autumn,Friday,111,779,881.72,79645.83,757.06,1.9,3198.5,7.38,6.74
P1361,Electronics,1774.53,1553.52,Low,Spring,Saturday,400,682,1233.87,216264.0,221.01,1.14,1774.53,7.48,7.35
P1362,Electronics,722.32,898.7,Medium,Spring,Thursday,254,185,471.19,63787.02,-176.38,0.8,1444.64,6.58,6.8
P1363,Beauty,950.59,1896.34,Medium,Festival,Wednesday,199,814,752.16,39487.57,-945.75,0.5,1901.18,6.86,7.55
P1364,Home Appliances,858.31,961.8,Low,Winter,Thursday,295,98,659.58,58625.35,-103.49,0.89,858.31,6.76,6.87
P1365,Toys,75.84,1756.13,High,Monsoon,Tuesday,342,648,43.49,11063.7,-1680.29,0.04,227.52,4.34,7.47
P1366,Books,627.09,1631.11,Medium,Summer,Thursday,297,994,489.21,40950.36,-1004.02,0.38,1254.18,6.44,7.4
P1367,Sports,945.42,1962.92,Medium,Monsoon,Sunday,287,368,535.78,117566.68,-1017.5,0.48,1890.84,6.85,7.58
P1368,Books,851.63,1856.77,Low,Summer,Friday,433,295,535.45,136905.94,-1005.14,0.46,851.63,6.75,7.53
P1369,Sports,1457.76,1801.34,High,Festival,Thursday,397,306,859.04,237691.84,-343.58,0.81,4373.28,7.29,7.5
P1370,Books,800.37,1476.63,High,Winter,Thursday,489,269,463.78,164592.51,-676.26,0.54,2401.11,6.69,7.3
P1371,Beauty,1004.28,765.65,Low,Winter,Friday,425,860,750.55,107835.25,238.63,1.31,1004.28,6.91,6.64
P1372,Toys,887.74,256.94,Low,Winter,Thursday,244,484,516.29,90633.8,630.8,3.46,887.74,6.79,5.55
P1373,Sports,1494.22,1392.86,Medium,Spring,Sunday,221,765,834.44,145811.38,101.36,1.07,2988.44,7.31,7.24
P1374,Clothing,1732.8,1958.38,Low,Festival,Friday,156,632,997.01,114783.24,-225.58,0.88,1732.8,7.46,7.58
P1375,Home Appliances,1087.18,1466.88,Low,Summer,Sunday,383,944,580.26,194150.36,-379.7,0.74,1087.18,6.99,7.29
P1376,Books,1589.39,1861.02,Low,Winter,Sunday,236,545,970.58,146039.16,-271.63,0.85,1589.39,7.37,7.53
P1377,Books,628.73,1618.39,High,Festival,Sunday,320,571,478.02,48227.2,-989.66,0.39,1886.19,6.45,7.39
P1378,Sports,1105.67,368.07,Low,Monsoon,Tuesday,373,46,860.43,91474.52,737.6,3.0,1105.67,7.01,5.91
P1379,Home Appliances,723.2,535.95,Medium,Summer,Friday,19,190,397.6,6186.4,187.25,1.35,1446.4,6.59,6.29
P1380,Home Appliances,857.69,716.64,Medium,Spring,Tuesday,215,774,608.7,53532.85,141.05,1.2,1715.38,6.76,6.58
P1381,Beauty,1478.21,378.11,Medium,Autumn,Tuesday,367,34,750.57,267043.88,1100.1,3.91,2956.42,7.3,5.94
P1382,Clothing,1769.24,1184.22,Low,Summer,Friday,114,358,1245.1,59751.96,585.02,1.49,1769.24,7.48,7.08
P1383,Beauty,286.92,1952.13,High,Monsoon,Thursday,200,646,203.97,16590.0,-1665.21,0.15,860.76,5.66,7.58
P1384,Beauty,1287.55,1534.84,Low,Summer,Saturday,25,552,867.39,10504.0,-247.29,0.84,1287.55,7.16,7.34
P1385,Beauty,1185.18,875.6,Low,Summer,Wednesday,422,758,863.5,135748.96,309.58,1.35,1185.18,7.08,6.78
P1386,Beauty,280.91,58.78,Medium,Autumn,Saturday,121,236,175.93,12702.58,222.13,4.78,561.82,5.64,4.09
P1387,Beauty,463.19,660.89,Low,Winter,Sunday,230,357,275.61,43143.4,-197.7,0.7,463.19,6.14,6.5
P1388,Toys,656.45,1077.18,High,Monsoon,Friday,99,47,511.63,14337.18,-420.73,0.61,1969.35,6.49,6.98
P1389,Home Appliances,375.52,682.29,Medium,Autumn,Thursday,346,392,250.32,43319.2,-306.77,0.55,751.04,5.93,6.53
P1390,Beauty,525.27,266.52,High,Summer,Tuesday,3,579,334.46,572.43,258.75,1.97,1575.81,6.27,5.59
P1391,Home Appliances,571.82,913.39,High,Monsoon,Monday,386,245,378.44,74644.68,-341.57,0.63,1715.46,6.35,6.82
P1392,Home Appliances,704.56,543.84,High,Spring,Wednesday,261,190,429.45,71803.71,160.72,1.3,2113.68,6.56,6.3
P1393,Electronics,1511.31,1823.0,Low,Summer,Saturday,445,123,891.32,275895.55,-311.69,0.83,1511.31,7.32,7.51
P1394,Toys,1165.23,248.42,Low,Spring,Thursday,254,315,648.47,131257.04,916.81,4.69,1165.23,7.06,5.52
P1395,Beauty,1973.18,145.85,Low,Festival,Sunday,20,141,1080.16,17860.4,1827.33,13.53,1973.18,7.59,4.99
P1396,Books,858.73,60.36,Low,Spring,Wednesday,204,357,597.65,53260.32,798.37,14.23,858.73,6.76,4.12
P1397,Sports,1520.04,689.74,Medium,Summer,Sunday,294,189,1097.01,124370.82,830.3,2.2,3040.08,7.33,6.54
P1398,Clothing,1749.36,1337.75,Low,Autumn,Monday,464,424,1221.09,245117.28,411.61,1.31,1749.36,7.47,7.2
P1399,Books,1374.01,1474.31,Medium,Summer,Monday,357,992,903.3,168043.47,-100.3,0.93,2748.02,7.23,7.3
P1400,Toys,853.14,933.86,High,Summer,Monday,128,599,495.3,45803.52,-80.72,0.91,2559.42,6.75,6.84
P1401,Sports,1519.51,1384.44,Medium,Festival,Saturday,358,741,1032.19,174460.56,135.07,1.1,3039.02,7.33,7.23
P1402,Toys,447.15,751.83,Low,Winter,Sunday,292,663,304.2,41741.4,-304.68,0.59,447.15,6.11,6.62
P1403,Home Appliances,688.73,1352.22,Medium,Summer,Friday,174,394,373.23,54897.0,-663.49,0.51,1377.46,6.54,7.21
P1404,Sports,1116.04,129.16,Low,Festival,Wednesday,221,521,646.3,103812.54,986.88,8.64,1116.04,7.02,4.87
P1405,Home Appliances,1172.05,811.97,Low,Autumn,Friday,355,52,906.79,94167.3,360.08,1.44,1172.05,7.07,6.7
P1406,Books,93.18,1592.16,Medium,Festival,Sunday,369,489,63.09,11103.21,-1498.98,0.06,186.36,4.55,7.37
P1407,Books,1892.97,1615.86,Medium,Festival,Monday,37,127,1391.87,18540.7,277.11,1.17,3785.94,7.55,7.39
P1408,Sports,1408.42,1446.49,High,Spring,Thursday,310,580,967.16,136790.6,-38.07,0.97,4225.26,7.25,7.28
P1409,Sports,1016.62,448.27,High,Winter,Monday,149,70,646.94,55082.32,568.35,2.27,3049.86,6.93,6.11
P1410,Beauty,1869.6,532.05,High,Winter,Friday,405,562,1172.81,282199.95,1337.55,3.51,5608.8,7.53,6.28
P1411,Toys,906.24,1992.37,High,Monsoon,Monday,92,795,625.28,25848.32,-1086.13,0.45,2718.72,6.81,7.6
P1412,Beauty,1961.85,251.59,High,Autumn,Sunday,70,197,1226.06,51505.3,1710.26,7.8,5885.55,7.58,5.53
P1413,Toys,1048.96,402.29,Medium,Monsoon,Monday,84,462,562.1,40896.24,646.67,2.61,2097.92,6.96,6.0
P1414,Beauty,272.86,303.55,High,Festival,Friday,444,856,181.65,40497.24,-30.69,0.9,818.58,5.61,5.72
P1415,Home Appliances,1541.36,688.93,Medium,Autumn,Friday,420,196,793.05,314290.2,852.43,2.24,3082.72,7.34,6.54
P1416,Sports,1373.85,459.84,High,Autumn,Sunday,205,947,1062.15,63898.5,914.01,2.99,4121.55,7.23,6.13
P1417,Books,1557.32,1020.49,Low,Winter,Thursday,488,473,1182.26,183029.28,536.83,1.53,1557.32,7.35,6.93
P1418,Toys,1905.31,978.24,High,Winter,Friday,267,749,1343.26,150067.35,927.07,1.95,5715.93,7.55,6.89
P1419,Toys,1564.15,1807.94,Low,Winter,Sunday,88,173,853.26,62558.32,-243.79,0.87,1564.15,7.36,7.5
P1420,Books,1242.11,117.74,Medium,Summer,Thursday,252,433,744.75,125334.72,1124.37,10.55,2484.22,7.13,4.78
P1421,Beauty,1721.75,673.77,High,Festival,Tuesday,211,807,969.99,158621.36,1047.98,2.56,5165.25,7.45,6.51
P1422,Toys,1362.83,1213.48,Medium,Autumn,Sunday,343,111,1050.39,107166.92,149.35,1.12,2725.66,7.22,7.1
P1423,Clothing,845.83,1229.36,High,Festival,Tuesday,31,992,649.02,6101.11,-383.53,0.69,2537.49,6.74,7.12
P1424,Home Appliances,1776.96,986.25,Medium,Autumn,Friday,357,276,1273.32,179799.48,790.71,1.8,3553.92,7.48,6.89
