Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Rating
P1363,Beauty,950.59,1896.34,Medium,Festival,Wednesday,199,814,2.31
P1364,Home Appliances,858.31,961.8,Low,Winter,Thursday,295,98,2.68
P1365,Toys,75.84,1756.13,High,Monsoon,Tuesday,342,648,2.94
P1366,Books,627.09,1631.11,Medium,Summer,Thursday,297,994,4.72
P1367,Sports,945.42,1962.92,Medium,Monsoon,Sunday,287,368,1.43
P1368,Books,851.63,1856.77,Low,Summer,Friday,433,295,3.08
P1369,Sports,1457.76,1801.34,High,Festival,Thursday,397,306,2.47
P1370,Books,800.37,1476.63,High,Winter,Thursday,489,269,4.96
P1371,Beauty,1004.28,765.65,Low,Winter,Friday,425,860,4.45
P1372,Toys,887.74,256.94,Low,Winter,Thursday,244,484,2.76
P1373,Sports,1494.22,1392.86,Medium,Spring,Sunday,221,765,5
P1374,Clothing,1732.8,1958.38,Low,Festival,Friday,156,632,3.06
P1375,Home Appliances,1087.18,1466.88,Low,Summer,Sunday,383,944,1.67
P1376,Books,1589.39,1861.02,Low,Winter,Sunday,236,545,3.22
P1377,Books,628.73,1618.39,High,Festival,Sunday,320,571,1.9
P1378,Sports,1105.67,368.07,Low,Monsoon,Tuesday,373,46,3.55
P1379,Home Appliances,723.2,535.95,Medium,Summer,Friday,19,190,4.75
P1380,Home Appliances,857.69,716.64,Medium,Spring,Tuesday,215,774,4.14
P1381,Beauty,1478.21,378.11,Medium,Autumn,Tuesday,367,34,2.09
P1382,Clothing,1769.24,1184.22,Low,Summer,Friday,114,358,2.19
P1383,Beauty,286.92,1952.13,High,Monsoon,Thursday,200,646,1.28
P1384,Beauty,1287.55,1534.84,Low,Summer,Saturday,25,552,2.14
P1385,Beauty,1185.18,875.6,Low,Summer,Wednesday,422,758,1.37
P1386,Beauty,280.91,58.78,Medium,Autumn,Saturday,121,236,3
P1387,Beauty,463.19,660.89,Low,Winter,Sunday,230,357,3.83
P1388,Toys,656.45,1077.18,High,Monsoon,Friday,99,47,4
P1389,Home Appliances,375.52,682.29,Medium,Autumn,Thursday,346,392,1.24
P1390,Beauty,525.27,266.52,High,Summer,Tuesday,3,579,2.36
P1391,Home Appliances,571.82,913.39,High,Monsoon,Monday,386,245,2.15
P1392,Home Appliances,704.56,543.84,High,Spring,Wednesday,261,190,1.42
P1393,Electronics,1511.31,1823,Low,Summer,Saturday,445,123,2.45
P1394,Toys,1165.23,248.42,Low,Spring,Thursday,254,315,2.2
P1395,Beauty,1973.18,145.85,Low,Festival,Sunday,20,141,3.54
P1396,Books,858.73,60.36,Low,Spring,Wednesday,204,357,4.53
P1397,Sports,1520.04,689.74,Medium,Summer,Sunday,294,189,2.82
P1398,Clothing,1749.36,1337.75,Low,Autumn,Monday,464,424,3.99
P1399,Books,1374.01,1474.31,Medium,Summer,Monday,357,992,1.58
P1400,Toys,853.14,933.86,High,Summer,Monday,128,599,4.58
P1401,Sports,1519.51,1384.44,Medium,Festival,Saturday,358,741,1.61
P1402,Toys,447.15,751.83,Low,Winter,Sunday,292,663,1.77
P1403,Home Appliances,688.73,1352.22,Medium,Summer,Friday,174,394,1.43
P1404,Sports,1116.04,129.16,Low,Festival,Wednesday,221,521,2.24
P1405,Home Appliances,1172.05,811.97,Low,Autumn,Friday,355,52,3.21
P1406,Books,93.18,1592.16,Medium,Festival,Sunday,369,489,4.95
P1407,Books,1892.97,1615.86,Medium,Festival,Monday,37,127,4.17
P1408,Sports,1408.42,1446.49,High,Spring,Thursday,310,580,2.52
P1409,Sports,1016.62,448.27,High,Winter,Monday,149,70,3.3
P1410,Beauty,1869.6,532.05,High,Winter,Friday,405,562,3.49
P1411,Toys,906.24,1992.37,High,Monsoon,Monday,92,795,4.29
P1412,Beauty,1961.85,251.59,High,Autumn,Sunday,70,197,3.95
P1413,Toys,1048.96,402.29,Medium,Monsoon,Monday,84,462,3.28
P1414,Beauty,272.86,303.55,High,Festival,Friday,444,856,3.68
P1415,Home Appliances,1541.36,688.93,Medium,Autumn,Friday,420,196,3.98
P1416,Sports,1373.85,459.84,High,Autumn,Sunday,205,947,1.53
P1417,Books,1557.32,1020.49,Low,Winter,Thursday,488,473,1.8
P1418,Toys,1905.31,978.24,High,Winter,Friday,267,749,3.75
P1419,Toys,1564.15,1807.94,Low,Winter,Sunday,88,173,4.4
P1420,Books,1242.11,117.74,Medium,Summer,Thursday,252,433,2.64
P1421,Beauty,1721.75,673.77,High,Festival,Tuesday,211,807,4.92
P1422,Toys,1362.83,1213.48,Medium,Autumn,Sunday,343,111,1.86
P1423,Clothing,845.83,1229.36,High,Festival,Tuesday,31,992,2.67
P1424,Home Appliances,1776.96,986.25,Medium,Autumn,Friday,357,276,2.51
P1425,Sports,482.71,1640.55,High,Autumn,Monday,421,645,4.72
P1426,Books,1443.55,172.31,High,Monsoon,Wednesday,316,162,2.14
P1427,Sports,1769.05,1640.2,Low,Autumn,Monday,61,438,2.88
P1428,Clothing,1476.07,1014.77,Medium,Autumn,Friday,67,700,1.75
P1429,Toys,1409.69,310.83,Medium,Spring,Thursday,226,436,3.09
P1430,Toys,1517.64,1777.12,Medium,Spring,Sunday,413,587,4.43
P1431,Clothing,956.86,1316,Medium,Monsoon,Monday,451,620,2.22
P1432,Books,1754.63,368.91,Medium,Summer,Tuesday,335,952,4.24
P1433,Home Appliances,446.7,115.62,Low,Winter,Saturday,327,545,4.65
P1434,Electronics,298.4,325.16,High,Autumn,Friday,67,342,1.29
P1435,Books,606.74,1237.16,Low,Festival,Monday,128,770,4.03
P1436,Electronics,1086.58,399.63,Medium,Spring,Saturday,111,686,2.02
P1437,Clothing,1045.6,490.24,Medium,Winter,Monday,491,905,1.7
P1438,Beauty,1650.17,99.02,High,Summer,Thursday,272,449,3.4
P1439,Electronics,838.91,1459.71,Low,Winter,Thursday,301,615,3.82
P1440,Home Appliances,994.47,1630.21,High,Autumn,Thursday,34,980,2.58
P1441,Beauty,76.07,1603.85,High,Winter,Saturday,212,864,1.16
P1442,Electronics,848.99,298.76,Low,Autumn,Wednesday,300,133,4.63
P1443,Clothing,1313.16,1811.44,High,Monsoon,Saturday,373,311,3.92
P1444,Beauty,80.24,1360.94,Low,Spring,Friday,125,677,2.09
P1445,Clothing,597.72,1800.18,Low,Spring,Friday,103,358,2.99
P1446,Electronics,455.51,921.96,Medium,Autumn,Tuesday,481,258,1.11
P1447,Clothing,131.87,902.06,High,Festival,Tuesday,206,957,2.36
P1448,Home Appliances,984.56,1579.85,Medium,Spring,Friday,120,280,3.09
P1449,Electronics,404.36,231.93,High,Festival,Monday,170,438,3.07
P1450,Electronics,1499.01,1065.7,High,Autumn,Friday,35,579,1.83
P1451,Electronics,1703.46,1680.95,Medium,Monsoon,Sunday,382,716,4.11
P1452,Books,1113.89,1668.88,Medium,Autumn,Wednesday,331,722,2.2
P1453,Books,1964.33,1914.46,Medium,Monsoon,Tuesday,246,593,3.32
P1454,Books,928.43,1411.63,Low,Spring,Tuesday,340,256,2.09
P1455,Home Appliances,1051.07,455.15,High,Festival,Sunday,414,490,2.7
P1456,Beauty,1978.97,89.55,Low,Autumn,Sunday,309,107,1.83
P1457,Clothing,501.52,984.86,High,Spring,Saturday,58,338,3.53
P1458,Toys,1887.96,1051.72,High,Monsoon,Sunday,412,602,2.7
P1459,Electronics,133.53,518.51,Low,Autumn,Tuesday,399,434,1.06
P1460,Clothing,920.45,293.16,Low,Monsoon,Friday,422,586,1.11
P1461,Electronics,186.51,1193.11,High,Winter,Tuesday,306,433,2.88
P1462,Home Appliances,1472.01,1540.3,Medium,Monsoon,Sunday,141,14,1.73
P1463,Electronics,1236.4,1986.65,Medium,Winter,Sunday,111,999,3.34
P1464,Books,1427.94,1528.69,Medium,Spring,Sunday,163,468,2.63
P1465,Toys,780.24,1597.58,Medium,Autumn,Tuesday,111,805,3.62
P1466,Sports,770.49,1252.1,High,Spring,Sunday,152,815,4.81
P1467,Electronics,138.37,1972.55,Medium,Summer,Saturday,376,602,3.11
P1468,Clothing,732.39,1297.91,Medium,Monsoon,Friday,65,507,4.15
P1469,Books,1862.11,1727.49,Medium,Spring,Monday,106,96,4.01
P1470,Sports,789.49,1894.28,High,Spring,Sunday,216,411,4.69
P1471,Toys,1671.17,1863.22,Low,Winter,Tuesday,91,302,1.86
P1472,Sports,1692.53,793.76,Medium,Monsoon,Tuesday,402,932,4.31
P1473,Books,777.82,203.39,High,Winter,Sunday,442,290,4.62
P1474,Beauty,1282.38,385.15,High,Autumn,Tuesday,26,206,2.57
P1475,Beauty,235.97,165.49,Medium,Spring,Sunday,157,773,2.26
P1476,Sports,252.17,255.52,Low,Monsoon,Wednesday,72,92,4.81
P1477,Home Appliances,144.88,410.07,Low,Spring,Friday,44,36,3.51
P1478,Clothing,1182.98,715.13,Low,Autumn,Sunday,90,854,2.52
P1479,Clothing,880.84,1109.9,High,Festival,Tuesday,133,703,4.17
P1480,Sports,1118.66,1437.78,Medium,Autumn,Wednesday,161,144,2.22
P1481,Electronics,1066.09,461.31,Medium,Winter,Monday,232,99,1.71
P1482,Electronics,732.9,1361.42,High,Winter,Monday,380,215,3.18
P1483,Clothing,1371.07,1423.31,Medium,Spring,Saturday,261,36,3.26
P1484,Clothing,1529.08,1139.31,Medium,Winter,Sunday,383,387,4.3
P1485,Beauty,78.53,1812.05,Low,Monsoon,Saturday,369,580,2.83
P1486,Home Appliances,454.12,266.44,Medium,Autumn,Saturday,111,593,4.26
P1487,Books,1440.81,395.39,Medium,Spring,Wednesday,164,424,2.25
P1488,Electronics,803.91,885.9,High,Autumn,Monday,77,236,3.3
P1489,Clothing,1341.84,297.09,High,Autumn,Saturday,209,612,1.83
P1490,Beauty,726.58,1154.28,Low,Spring,Thursday,13,77,2.54
P1491,Toys,811.97,826.88,High,Festival,Saturday,409,371,4.43
P1492,Beauty,359.42,604.96,Low,Winter,Monday,58,269,1.86
P1493,Electronics,553.55,381.48,Low,Summer,Thursday,386,667,4.24
P1494,Electronics,1230.55,703.91,Medium,Summer,Wednesday,344,72,2.13
P1495,Beauty,894.67,1235.52,Low,Summer,Sunday,36,864,1.14
P1496,Books,1559.89,1172.78,Medium,Winter,Sunday,25,981,1.44
P1497,Sports,1712.54,369.07,Low,Festival,Thursday,34,701,3.98
P1498,Electronics,1106.21,293.59,High,Autumn,Monday,140,989,2.05
P1499,Beauty,1528.62,102.02,High,Spring,Tuesday,275,632,3.62
P1500,Clothing,648.46,74.23,High,Festival,Thursday,370,712,3.8
P1501,Beauty,859.19,1765.63,Low,Summer,Monday,362,950,2.38
P1502,Home Appliances,1439.92,137.92,Low,Monsoon,Saturday,222,917,2.9
P1503,Sports,803.11,1475.88,Medium,Winter,Tuesday,37,401,2.62
P1504,Toys,1197.58,1750.37,Medium,Winter,Wednesday,363,255,4.79
P1505,Books,411.48,241.21,Medium,Spring,Sunday,129,287,2.28
P1506,Toys,1219.55,900.79,Medium,Monsoon,Wednesday,316,356,1.73
P1507,Sports,1729.95,1926.49,Low,Autumn,Friday,323,946,2.46
P1508,Sports,1743.85,1676.57,Low,Festival,Wednesday,433,381,3.68
P1509,Sports,1462.47,1004.92,Medium,Monsoon,Friday,218,818,3.79
P1510,Toys,1504.22,1537.01,Low,Festival,Wednesday,335,858,4.7
P1511,Clothing,1137.96,1675.09,Low,Festival,Wednesday,430,132,4.53
P1512,Sports,1190.1,728.65,Low,Autumn,Wednesday,248,66,2.15
P1513,Beauty,310.62,1789.7,Low,Autumn,Friday,111,169,2.82
P1514,Toys,915.53,967.42,Medium,Autumn,Saturday,304,136,3.99
P1515,Sports,929.01,1079.22,Medium,Spring,Friday,220,746,4.67
P1516,Beauty,1919.07,1999.43,Low,Winter,Thursday,196,616,2.35
P1517,Clothing,890.62,1694.44,High,Summer,Monday,147,320,2.78
P1518,Home Appliances,1121.22,755.45,Medium,Autumn,Monday,344,527,4.6
P1519,Clothing,1089.84,70.17,Medium,Winter,Saturday,40,944,2.43
P1520,Sports,1291.69,1271.04,High,Autumn,Monday,134,274,2.92
P1521,Toys,1509.05,1422.63,Medium,Summer,Wednesday,464,755,4.62
P1522,Electronics,488.83,1319.07,High,Monsoon,Saturday,352,297,4.21
P1523,Sports,1081.01,1937.33,High,Autumn,Monday,478,429,1.97
P1524,Electronics,1660.54,1732.79,Low,Winter,Friday,191,905,2.3
P1525,Beauty,953.07,925.22,Medium,Spring,Thursday,163,537,2.41
P1526,Home Appliances,592.99,172.57,High,Monsoon,Tuesday,456,149,4.65
P1527,Books,1326.68,978.31,Low,Monsoon,Thursday,61,818,5
P1528,Clothing,1656.35,1394.03,Medium,Monsoon,Monday,5,716,4.1
P1529,Home Appliances,173.12,1235.03,Low,Summer,Saturday,37,707,2.94
P1530,Sports,1564.74,1099.37,Low,Winter,Sunday,460,996,1.04
P1531,Electronics,1652.21,964.2,High,Festival,Monday,217,484,3.79
P1532,Clothing,949.97,622.84,Medium,Festival,Friday,225,914,2.56
P1533,Electronics,1967.45,590.83,Low,Festival,Thursday,487,646,3.53
P1534,Toys,1584.08,1025.45,High,Spring,Sunday,216,538,3.43
P1535,Electronics,1558.64,363.18,High,Autumn,Friday,139,887,2.92
P1536,Toys,1508.29,714.34,Low,Autumn,Friday,106,398,4.78
P1537,Beauty,343.69,681.76,Low,Autumn,Tuesday,99,520,1.09
P1538,Clothing,473.6,1194.91,High,Spring,Friday,168,547,3.85
P1539,Clothing,954.78,180.03,Low,Festival,Sunday,449,222,2.64
P1540,Books,564.81,1667.85,Low,Monsoon,Friday,264,906,3.86
P1541,Sports,859.72,1146.64,Medium,Autumn,Tuesday,87,522,3.7
P1542,Toys,1782.51,1358.11,High,Monsoon,Wednesday,84,812,1.04
P1543,Books,1657.44,1421.03,Low,Monsoon,Sunday,224,274,2.14
P1544,Electronics,1278.58,618.39,High,Spring,Wednesday,11,352,1.76
P1545,Electronics,1723.33,967.22,Medium,Spring,Sunday,327,47,1.67
P1546,Books,1578.36,1914.68,High,Winter,Saturday,186,242,3.91
P1547,Clothing,886.52,1545.08,High,Autumn,Tuesday,350,269,1.96
P1548,Electronics,442.08,1940.64,High,Festival,Saturday,379,317,2.9
P1549,Beauty,1052.69,1505.2,Medium,Summer,Saturday,432,412,1.99
P1550,Beauty,1485.65,392.42,Medium,Spring,Friday,231,270,3.32
P1551,Books,901.02,175.84,High,Monsoon,Saturday,141,485,3.88
P1552,Toys,1350.21,1176.44,High,Winter,Monday,106,759,2.32
P1553,Toys,233.94,747.74,Medium,Summer,Sunday,253,115,3.41
P1554,Books,1508.61,587.14,Low,Spring,Thursday,444,256,4.3
P1555,Toys,1634.79,1624.06,Medium,Winter,Monday,49,313,1.38
P1556,Clothing,1428.33,765.64,High,Monsoon,Monday,451,352,3.84
P1557,Clothing,1936.16,668.15,Low,Autumn,Friday,263,456,2.29
P1558,Toys,1661.97,1707.48,Low,Winter,Thursday,491,47,1.49
P1559,Beauty,1811.03,1700.26,Low,Spring,Saturday,205,829,3.18
P1560,Toys,1870.46,744.91,Medium,Autumn,Thursday,357,864,1.91
P1561,Clothing,1612.63,1673.37,Medium,Monsoon,Saturday,409,55,4.29
P1562,Home Appliances,1364.8,1709.02,Medium,Festival,Wednesday,407,731,1.17
P1563,Sports,61.15,876.66,Medium,Winter,Tuesday,51,614,1.39
P1564,Electronics,958.36,179.62,High,Summer,Friday,175,229,3.08
P1565,Home Appliances,1163.77,53.09,Low,Monsoon,Saturday,225,265,3.36
P1566,Toys,642.86,1070.42,High,Autumn,Saturday,261,146,3.92
P1567,Beauty,670.3,720.95,Medium,Monsoon,Thursday,480,240,2.04
P1568,Books,1924.26,1994.41,Medium,Autumn,Friday,222,827,4.37
P1569,Toys,1788.84,1556.2,High,Monsoon,Sunday,223,723,4.81
P1570,Beauty,1705.9,1534.49,Low,Festival,Saturday,269,587,3
P1571,Sports,841.72,1912.72,Low,Winter,Wednesday,298,982,4.04
P1572,Toys,76.71,1781.06,Medium,Summer,Monday,381,47,3.1
P1573,Clothing,206.43,670.47,Medium,Festival,Saturday,389,164,1.28
P1574,Books,658.78,373.68,Medium,Winter,Thursday,407,512,2.3
P1575,Beauty,80.7,1504.49,Medium,Summer,Sunday,318,114,1.35
P1576,Beauty,83.44,787.63,Low,Monsoon,Wednesday,385,264,4.96
P1577,Beauty,1837.38,972.69,High,Summer,Friday,74,413,1.92
P1578,Sports,1427.01,1279.28,Low,Spring,Saturday,114,497,3.54
P1579,Toys,652.46,1820.35,High,Summer,Wednesday,219,967,2.14
P1580,Sports,308.66,867.22,Medium,Winter,Wednesday,54,467,3.61
P1581,Electronics,1047.69,1577.47,Medium,Festival,Sunday,200,537,1.84
P1582,Electronics,60.43,573.26,High,Festival,Wednesday,372,600,4.14
P1583,Toys,1879.91,1411.04,Medium,Spring,Wednesday,131,534,1.44
P1584,Clothing,858.89,53.08,Low,Winter,Sunday,339,379,4.58
P1585,Sports,834.55,1749.44,Medium,Summer,Sunday,192,111,4.36
P1586,Books,811.66,109.24,Medium,Spring,Sunday,179,925,3.72
P1587,Beauty,185.19,1439.87,Medium,Monsoon,Wednesday,386,673,1.27
P1588,Beauty,1294.73,140.2,Medium,Autumn,Wednesday,305,699,1.83
P1589,Toys,1479.36,569.18,Low,Monsoon,Tuesday,287,912,4.44
P1590,Clothing,1368.44,1019.54,High,Winter,Friday,240,608,1.49
P1591,Electronics,319.95,868.88,Medium,Spring,Monday,245,609,1.62
P1592,Electronics,1178.74,424.08,Medium,Festival,Friday,330,550,3.18
P1593,Beauty,1160.49,700.94,Low,Spring,Thursday,117,521,2.1
P1594,Toys,1743.4,1469.03,Low,Autumn,Thursday,208,398,1.89
P1595,Sports,789.3,1355.05,Low,Winter,Sunday,485,372,3.3
P1596,Electronics,774.4,190.04,Medium,Spring,Friday,212,940,2.49
P1597,Sports,1256.13,1507.27,High,Monsoon,Wednesday,259,842,1.56
P1598,Clothing,1284.49,153.44,Low,Summer,Tuesday,380,621,3.14
P1599,Electronics,965.11,1108.71,Low,Monsoon,Monday,163,124,2.55
P1600,Electronics,913.97,557.12,Low,Winter,Saturday,226,731,3.94
P1601,Home Appliances,1013.59,1196,High,Spring,Saturday,341,975,1.41
P1602,Electronics,1729.04,559.59,Medium,Monsoon,Wednesday,420,352,3.48
P1603,Books,949.28,1970.67,Medium,Spring,Friday,64,83,2.75
P1604,Toys,1882.87,653.97,Medium,Monsoon,Saturday,416,144,2.62
P1605,Toys,1032.81,521.82,Low,Winter,Friday,246,949,1.93
P1606,Sports,1900.94,593.01,Medium,Festival,Tuesday,18,977,1.12
P1607,Clothing,1674.02,1798.12,Low,Monsoon,Tuesday,34,790,4.39
P1608,Electronics,756.74,1290.63,High,Summer,Sunday,312,871,2.31
P1609,Books,1734.1,1474.83,High,Monsoon,Friday,486,987,3.72
P1610,Sports,264.62,1840.12,Medium,Winter,Sunday,323,599,4.79
P1611,Home Appliances,1853.84,1828.15,Low,Monsoon,Wednesday,181,980,3.26
P1612,Sports,1281.7,1490.94,Low,Summer,Sunday,451,389,2.59
P1613,Sports,156.06,435.76,Medium,Summer,Wednesday,347,499,2.07
P1614,Electronics,1306.3,1694.58,High,Winter,Wednesday,194,134,4.74
P1615,Home Appliances,1949.78,447.36,High,Spring,Saturday,192,47,3.73
P1616,Sports,186.11,1498.65,High,Monsoon,Monday,67,790,3.66
P1617,Books,1131.64,1386.93,High,Festival,Monday,209,319,2.7
P1618,Books,1508.2,1529.83,High,Summer,Wednesday,366,115,4.38
P1619,Toys,1630,1088.74,Medium,Summer,Friday,167,565,3.85
P1620,Home Appliances,856.96,1295.52,Medium,Monsoon,Tuesday,246,234,2.13
P1621,Home Appliances,448.12,1908.97,Medium,Spring,Sunday,245,251,3.4
P1622,Toys,132.57,247.12,High,Monsoon,Thursday,166,406,2.72
P1623,Sports,1180.47,652.25,High,Winter,Tuesday,296,162,1.03
P1624,Home Appliances,933.18,1242.15,Medium,Festival,Tuesday,403,545,4.23
P1625,Books,1900.05,1929.91,Medium,Monsoon,Thursday,211,645,1.49
P1626,Books,168.18,236.37,High,Summer,Wednesday,492,806,3.04
P1627,Electronics,1386.52,93.97,Low,Summer,Tuesday,133,975,2.34
P1628,Home Appliances,98.68,158.71,Medium,Winter,Thursday,197,411,2.37
P1629,Sports,384.3,152.19,High,Spring,Sunday,398,869,2.91
P1630,Toys,934.48,1820.24,High,Monsoon,Saturday,347,782,4.99
P1631,Toys,937,1456.45,Medium,Autumn,Friday,49,155,2.63
P1632,Sports,1387.12,1370.36,Low,Spring,Friday,64,200,1.73
P1633,Clothing,1824.92,1069.02,High,Summer,Friday,112,902,3.45
P1634,Beauty,1296.11,1574.81,Medium,Monsoon,Wednesday,356,686,1.95
P1635,Electronics,1909.39,353.51,High,Summer,Tuesday,185,592,1.42
P1636,Toys,1769.15,814.29,High,Festival,Tuesday,104,960,1.2
P1637,Home Appliances,1189.77,1005.51,High,Spring,Monday,419,210,1.09
P1638,Electronics,1675.89,265.3,High,Autumn,Friday,213,876,2.72
P1639,Home Appliances,1303.03,868.05,Low,Festival,Wednesday,5,21,2.71
P1640,Clothing,203.19,667.18,Medium,Autumn,Thursday,119,61,1.74
P1641,Books,1494.1,119.39,Medium,Festival,Wednesday,344,962,4.14
P1642,Electronics,235.07,316.63,Medium,Spring,Tuesday,249,777,1.52
P1643,Toys,1208.46,1539.87,Medium,Summer,Sunday,167,311,4.66
P1644,Electronics,1420.15,85.17,Medium,Autumn,Sunday,383,881,3.35
P1645,Electronics,179.73,1871.79,Low,Spring,Sunday,242,309,1.11
P1646,Electronics,500.05,218.53,High,Autumn,Friday,280,929,4.85
P1647,Beauty,1835.56,1608.51,High,Spring,Monday,424,530,2.23
P1648,Electronics,1251.81,1802.3,Medium,Festival,Saturday,363,149,2.8
P1649,Home Appliances,530.26,1885.21,High,Spring,Wednesday,238,109,2.14
P1650,Books,1396.83,1741.58,High,Festival,Monday,306,494,3.91
P1651,Clothing,1213.71,610.72,High,Summer,Sunday,205,146,2.94
P1652,Sports,1028.07,699.52,Medium,Festival,Tuesday,486,880,1.53
P1653,Electronics,1953.56,881.76,Medium,Winter,Thursday,493,375,1.42
P1654,Toys,1382.73,321.63,Low,Summer,Wednesday,314,893,3.9
P1655,Electronics,782.11,93.43,Medium,Monsoon,Saturday,1,543,1.95
P1656,Toys,1610.14,1744.79,Low,Monsoon,Tuesday,171,516,1.55
P1657,Home Appliances,1774.94,1130.55,Medium,Spring,Friday,167,666,3
P1658,Toys,294.18,1237.01,High,Spring,Wednesday,394,170,4.21
P1659,Sports,441.08,1857.63,Low,Winter,Monday,258,770,2.12
P1660,Books,471.64,1346.98,Low,Spring,Sunday,63,184,2.11
P1661,Toys,1397.86,1397.16,Low,Summer,Wednesday,272,97,4.34
P1662,Toys,1225.93,1584.59,Medium,Summer,Tuesday,37,408,1.59
P1663,Books,1257.03,276.88,Low,Festival,Tuesday,16,998,3.47
P1664,Sports,1884.51,752.32,Medium,Autumn,Sunday,254,489,4.82
P1665,Electronics,1563.03,1938.01,Low,Spring,Monday,343,554,4.37
P1666,Toys,299.48,1849.71,Medium,Winter,Saturday,346,486,1.25
P1667,Books,727.64,1773.95,Low,Monsoon,Tuesday,336,792,2.28
P1668,Home Appliances,899.02,931.57,High,Summer,Wednesday,27,292,1.57
P1669,Books,822.13,1721.53,High,Summer,Sunday,447,747,4.8
P1670,Home Appliances,1355.15,144.37,Low,Summer,Saturday,111,966,4.94
P1671,Sports,1789.19,339.61,Medium,Autumn,Monday,233,461,1.94
P1672,Electronics,646.8,857.24,Medium,Autumn,Tuesday,478,633,3.68
P1673,Books,1126.16,992.61,Medium,Spring,Sunday,64,91,4.37
P1674,Clothing,1589.35,563.84,High,Monsoon,Tuesday,97,222,1.93
P1675,Clothing,861.63,745.13,High,Winter,Wednesday,416,825,1.75
P1676,Beauty,377.83,367.41,High,Autumn,Tuesday,393,529,1.04
P1677,Toys,976.15,1003.81,Medium,Festival,Sunday,267,143,2.65
P1678,Sports,157.68,1597.99,Medium,Autumn,Wednesday,485,456,4.6
P1679,Books,1887.65,1339.65,Medium,Summer,Friday,326,127,4.61
P1680,Clothing,195.9,260.19,Low,Winter,Sunday,414,605,1.51
P1681,Toys,904.99,1000.78,Low,Spring,Saturday,232,779,1.82
P1682,Clothing,1083.27,1410.41,Low,Autumn,Wednesday,399,252,2.63
P1683,Books,1971.34,1083.3,High,Summer,Thursday,443,758,4.12
P1684,Home Appliances,373.74,813.77,High,Festival,Tuesday,48,159,3.45
P1685,Books,273.14,1262.73,Medium,Festival,Friday,350,895,3.06
P1686,Beauty,66.98,1938.85,Low,Spring,Saturday,210,542,3.37
P1687,Books,353.36,235.07,Medium,Spring,Monday,76,655,1.38
P1688,Books,454.18,810.53,Low,Autumn,Thursday,247,388,2.91
P1689,Beauty,1279.63,842.88,Low,Spring,Monday,316,617,4.97
P1690,Sports,478.43,1175.09,Medium,Monsoon,Sunday,68,975,1.35
P1691,Books,90.02,346.74,Medium,Monsoon,Thursday,313,534,3.08
P1692,Beauty,1661.91,394.45,Low,Summer,Friday,64,522,2.18
P1693,Toys,762.91,606.45,Low,Summer,Saturday,182,671,3.16
P1694,Home Appliances,739.71,1913.95,High,Summer,Friday,80,126,3.3
P1695,Home Appliances,639.83,1481.51,Medium,Monsoon,Friday,343,673,3.31
P1696,Books,1951.98,1340.3,Medium,Autumn,Thursday,203,585,4.41
P1697,Sports,381.73,1643.07,Medium,Autumn,Wednesday,182,946,2.56
P1698,Sports,1801.56,298.77,Medium,Spring,Saturday,443,999,3.07
P1699,Toys,1564.77,1725.7,Low,Autumn,Monday,472,671,1.04
